Prop_Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,PropStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleCondition,SalePrice
PRO1137,50,RL,80,9517,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,1032,GasA,TA,Y,FuseA,1252,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1950,Unf,1,288,TA,TA,Y,0,0,96,0,0,0,,,,0,2008,Abnorml,119094
PRO1192,160,FV,24,2737,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,776,GasA,Ex,Y,SBrkr,1441,0,0,2,1,2,1,Gd,5,Typ,0,,Detchd,1999,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,,,,0,2007,Normal,171507
PRO164,45,RL,55,6047,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,882,GasA,Ex,Y,SBrkr,882,0,0,1,0,1,1,TA,4,Typ,0,,,,,0,0,,,Y,0,0,0,0,0,0,,MnPrv,,0,2007,Normal,107149
PRO112,80,RL,,7958,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,384,GasA,Ex,Y,SBrkr,1430,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000,Fin,2,400,TA,TA,Y,180,0,0,0,0,0,,,,0,2010,Normal,177985
PRO345,160,RM,36,3524,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,Gd,TA,No,536,GasA,TA,Y,SBrkr,1112,0,0,1,1,3,1,TA,4,Typ,0,,Attchd,1976,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,,,,0,2010,Normal,88394
PRO1138,50,RL,54,7447,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,No,780,GasA,Gd,N,SBrkr,1020,0,0,1,0,2,1,TA,6,Typ,0,,,,,0,0,,,N,0,0,176,0,0,0,,,,0,2010,Normal,97725
PRO1029,50,RL,79,10538,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,CBlock,TA,TA,No,768,GasA,TA,Y,SBrkr,1376,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1941,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,103548
PRO483,70,RM,50,2707,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,Gd,TA,PConc,TA,TA,No,910,GasA,Ex,Y,SBrkr,1826,1,0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915,Unf,1,164,Fa,Fa,Y,0,0,0,0,0,0,,,,0,2009,Normal,158378
PRO1275,50,RL,53,5689,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,No,661,GasA,Ex,Y,SBrkr,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985,Unf,2,552,TA,TA,Y,242,0,81,0,0,0,,,,0,2007,Normal,136845
PRO882,50,RL,44,13762,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,CBlock,Gd,TA,Mn,1156,GasA,Ex,Y,SBrkr,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,2,400,TA,TA,Y,168,36,0,0,0,0,,,,0,2007,Normal,186902
PRO131,60,RL,88,15533,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,924,GasA,Ex,Y,SBrkr,2157,0,0,2,1,4,1,Gd,8,Typ,2,Gd,Attchd,1966,Fin,2,487,TA,TA,Y,105,66,0,0,0,0,,GdPrv,,0,2006,Normal,230712
PRO1237,160,RL,36,3073,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,Gd,TA,No,764,GasA,Ex,Y,SBrkr,1626,0,0,2,1,2,1,Gd,6,Typ,0,,BuiltIn,2003,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,,,,0,2010,Normal,177295
PRO1337,90,RL,87,10577,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,1656,GasA,TA,Y,SBrkr,1656,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1973,Unf,2,506,TA,TA,Y,0,211,0,0,0,0,,,,0,2008,Normal,137012
PRO339,20,RL,91,14224,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,Gd,TA,Mn,1208,GasA,Ex,Y,SBrkr,1621,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,1984,RFn,2,440,TA,TA,Y,108,45,0,0,0,0,,,Shed,400,2006,Normal,203089
PRO1460,20,RL,75,11207,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,TA,TA,No,1256,GasA,Gd,Y,SBrkr,1256,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1965,Fin,1,276,TA,TA,Y,736,68,0,0,0,0,,,,0,2008,Normal,150593
PRO1055,60,RL,90,12582,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,1065,GasA,Ex,Y,SBrkr,1989,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,Fin,2,586,TA,TA,Y,199,60,0,0,0,0,,,,0,2006,Normal,256183
PRO73,60,RL,74,11371,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,832,GasA,Gd,Y,SBrkr,1718,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998,Fin,2,427,TA,TA,Y,0,94,0,0,291,0,,,,0,2009,Normal,186584
PRO515,45,RL,55,10622,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,768,Grav,Fa,N,SBrkr,789,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1926,Unf,1,200,Po,Po,Y,0,0,112,0,0,0,,MnPrv,,0,2007,Normal,98916
PRO879,85,RL,88,13134,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,1109,GasA,TA,Y,SBrkr,1155,1,0,1,0,3,1,Gd,6,Min2,0,,Detchd,1987,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,,MnPrv,Shed,400,2010,Normal,149396
PRO516,20,RL,94,12544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,Ex,TA,CBlock,Ex,TA,No,2006,GasA,Ex,Y,SBrkr,2020,1,0,2,1,3,1,Ex,9,Typ,1,Gd,Attchd,2009,Fin,3,900,TA,TA,Y,156,54,0,0,0,0,,,,0,2009,Partial,403636
PRO1169,70,RL,120,14932,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,TA,TA,CBlock,TA,TA,No,1127,GasA,Ex,Y,SBrkr,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,,,,0,2008,Normal,236159
PRO1438,20,RL,96,13063,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Av,1932,GasA,Ex,Y,SBrkr,1932,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008,Fin,3,774,TA,TA,Y,0,66,0,304,0,0,,,,0,2008,Partial,397667
PRO13,20,RL,,13450,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,912,GasA,TA,Y,SBrkr,912,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1962,Unf,1,352,TA,TA,Y,140,0,0,0,176,0,,,,0,2008,Normal,142530
PRO448,60,RL,,12239,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,930,GasA,Gd,Y,SBrkr,1886,0,0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998,Fin,2,431,TA,TA,Y,89,0,0,0,0,0,,,,0,2006,Normal,202319
PRO1222,20,RL,55,9203,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,952,GasA,Ex,Y,SBrkr,1211,0,0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968,Unf,1,322,TA,TA,Y,0,63,0,0,0,0,,,,0,2008,Normal,136584
PRO209,60,RL,,14342,Pave,,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,Gd,TA,CBlock,Gd,TA,Gd,1157,GasA,Ex,Y,SBrkr,2062,1,0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,1988,Fin,2,454,TA,TA,Y,60,55,0,0,154,0,,,,0,2007,Normal,276925
PRO304,20,RL,70,11022,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,TA,TA,No,894,GasA,TA,Y,SBrkr,894,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1975,Unf,2,552,TA,TA,Y,256,0,0,0,0,0,,GdWo,,0,2006,Abnorml,154856
PRO577,50,RL,52,7429,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,861,GasA,Gd,Y,SBrkr,1477,0,1,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1928,Unf,1,216,TA,TA,Y,0,50,0,0,0,0,,,,0,2009,Normal,150030
PRO621,30,RL,45,8676,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,864,GasA,TA,N,FuseF,864,1,0,1,0,2,1,TA,5,Typ,0,,,,,0,0,,,N,0,0,100,0,0,0,,,,0,2008,Normal,70128
PRO1016,60,RL,70,9759,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,810,GasA,Ex,Y,SBrkr,1665,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2001,Fin,2,528,TA,TA,Y,0,45,0,0,0,0,,,,0,2009,Normal,228165
PRO566,70,RL,66,8085,Pave,,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,Gd,TA,No,806,GasA,TA,N,FuseF,1647,1,0,1,1,4,1,Fa,6,Typ,0,,Detchd,1920,Unf,1,216,TA,TA,Y,0,66,136,0,0,0,,,,0,2010,Normal,127385
PRO1320,20,RL,75,10904,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,864,GasA,Ex,Y,SBrkr,948,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1954,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,,,,0,2007,Normal,113511
PRO694,30,RL,60,6602,Pave,,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,1073,GasA,Ex,Y,SBrkr,1073,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1968,Unf,1,326,TA,TA,Y,0,0,112,0,0,0,,,,0,2006,Abnorml,110904
PRO862,190,RL,75,12746,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,TA,TA,PConc,TA,TA,Mn,1039,GasA,Ex,Y,SBrkr,1039,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1965,Unf,2,504,TA,TA,Y,0,0,0,0,0,0,,,,0,2010,Normal,135332
PRO645,20,FV,85,10456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Mn,1766,GasA,Ex,Y,SBrkr,1766,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2009,Fin,3,478,TA,TA,Y,195,130,0,0,0,0,,,,0,2009,Partial,374703
PRO341,60,RL,85,14981,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,967,GasA,Ex,Y,SBrkr,1908,0,0,2,1,4,1,Gd,9,Typ,0,,Attchd,2002,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,,,,0,2010,Normal,201323
PRO953,85,RL,60,7682,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,TA,Gd,CBlock,Gd,TA,Av,768,GasA,Gd,Y,SBrkr,768,0,1,1,0,2,1,TA,5,Typ,0,,Detchd,1974,Fin,1,396,TA,TA,Y,192,0,0,0,0,0,,MnPrv,,0,2009,Normal,136461
PRO347,20,RL,,13402,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Mn,958,GasA,TA,Y,SBrkr,958,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1960,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,,,Gar2,15500,2007,Normal,152040
PRO1377,30,RL,52,6990,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Gd,TA,Mn,768,GasA,TA,N,SBrkr,790,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1925,Unf,1,160,Fa,TA,Y,0,141,0,0,0,0,,,,0,2008,Normal,90263
PRO1267,190,RM,60,10119,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,TA,No,925,GasA,TA,N,FuseF,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960,Unf,1,308,TA,TA,N,0,0,264,0,0,0,,MnPrv,,0,2007,Normal,121883
PRO305,75,RM,87,19475,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,TA,TA,BrkTil,TA,TA,No,1470,GasA,Ex,Y,SBrkr,3493,0,0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,2003,Unf,3,870,TA,TA,Y,302,0,0,0,0,0,,,,0,2008,Normal,294719
PRO37,20,RL,112,11388,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,1097,GasA,Ex,Y,SBrkr,1097,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1995,Unf,2,672,TA,TA,Y,392,64,0,0,0,0,,,,0,2009,Normal,145737
PRO812,120,RM,,4584,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,848,GasA,Ex,Y,SBrkr,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004,Fin,2,420,TA,TA,Y,140,0,0,0,0,0,,,,0,2008,Normal,147216
PRO43,85,RL,,9580,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Av,840,GasA,Gd,Y,SBrkr,884,1,0,1,0,2,1,Gd,5,Typ,0,,Attchd,1983,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,,MnPrv,,0,2007,Normal,146465
PRO863,20,RL,81,9685,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,TA,TA,PConc,Gd,TA,No,1040,GasA,TA,Y,SBrkr,1097,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1986,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0,2010,Normal,153244
PRO1000,20,RL,64,7257,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1187,GasA,Ex,Y,SBrkr,1208,1,0,2,0,2,1,Gd,6,Typ,0,,Attchd,2006,RFn,2,632,TA,TA,Y,105,61,0,0,0,0,,,,0,2010,Normal,209269
PRO1394,190,RM,60,11682,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,TA,No,482,GasA,Ex,N,SBrkr,1912,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003,Unf,2,672,Gd,TA,Y,0,25,212,0,0,0,,,,0,2008,Normal,160520
PRO1170,60,RL,118,36794,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Ex,TA,Gd,1930,GasA,Ex,Y,SBrkr,3627,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995,Fin,3,807,TA,TA,Y,361,76,0,0,0,0,,,,0,2006,Normal,624724
PRO734,20,RL,80,10930,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,864,GasA,Ex,Y,SBrkr,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961,RFn,1,264,TA,TA,Y,165,0,0,0,0,0,,GdWo,Shed,400,2009,Normal,131556
PRO460,50,RL,,8359,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,709,GasA,TA,Y,SBrkr,1203,1,0,1,0,3,1,Gd,5,Typ,1,TA,Detchd,1950,Unf,1,352,TA,TA,Y,0,0,248,0,0,0,,,,0,2009,Normal,107775
PRO708,120,RL,48,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,1324,GasA,Ex,Y,SBrkr,1324,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,2,550,TA,TA,Y,192,38,0,0,0,0,,,,0,2009,Normal,251512
PRO424,60,RL,80,10290,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1470,GasA,Gd,Y,SBrkr,2630,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998,Fin,3,696,TA,TA,Y,0,66,0,0,0,0,,,,0,2008,Normal,313060
PRO1433,30,RL,60,11631,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,656,GasA,TA,Y,SBrkr,968,0,0,2,0,4,1,TA,5,Typ,0,,Detchd,1928,Unf,1,216,Fa,Fa,Y,0,0,0,0,0,0,,,,0,2007,Normal,67086
PRO858,60,RL,65,8686,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,702,GasA,Gd,Y,SBrkr,1481,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994,Fin,2,343,TA,TA,Y,0,36,0,0,0,0,,,,0,2009,Normal,174652
PRO295,20,RL,80,10643,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1416,GasA,TA,Y,SBrkr,1644,1,0,1,0,3,1,TA,7,Typ,2,Gd,Attchd,1953,Fin,2,418,TA,TA,Y,110,0,0,0,0,0,,,,0,2009,Normal,171969
PRO586,20,RL,88,12565,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,1868,GasA,Ex,Y,SBrkr,2028,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,2005,RFn,3,880,TA,TA,Y,326,66,0,0,0,0,,,,0,2006,Partial,374993
PRO27,20,RL,60,7920,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,Mn,900,GasA,TA,Y,SBrkr,900,0,1,1,0,3,1,Gd,5,Typ,0,,Detchd,2005,Unf,2,576,TA,TA,Y,222,32,0,0,0,0,,,,0,2010,Normal,134631
PRO681,120,RL,50,8485,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,923,GasA,TA,Y,SBrkr,923,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1980,RFn,1,264,TA,TA,Y,80,0,0,0,0,0,,,,0,2010,Normal,143183
PRO996,50,RL,51,5561,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,747,GasA,TA,Y,SBrkr,1230,1,0,1,1,3,1,TA,5,Typ,0,,Detchd,1946,Unf,1,305,TA,TA,Y,0,57,0,0,63,0,,MnPrv,,0,2006,Abnorml,119971
PRO986,190,RL,68,11062,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1478,GasW,TA,N,SBrkr,1164,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1950,Unf,1,240,TA,TA,Y,0,48,0,0,0,0,,,,0,2008,Normal,125880
PRO136,20,RL,80,10661,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,TA,TA,PConc,TA,TA,No,1304,GasA,Gd,Y,SBrkr,1682,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1970,Unf,2,530,TA,TA,Y,98,0,0,0,0,0,,MnPrv,,0,2008,Normal,177815
